Temps	Canal A	Canal B
(s)	(V)	(V)

0.50167808	0.00091556	5.17014100
0.50200576	0.00091556	5.08255200
0.50233344	0.00091556	5.08255200
0.50266112	0.00091556	5.08255200
0.50298880	0.00091556	5.08255200
0.50331648	5.97003100	5.69444800
0.50364416	5.00442500	5.08255200
0.50397184	5.00442500	5.08255200
0.50429952	5.09231900	5.08255200
0.50462720	5.00442500	5.08255200
0.50495488	5.09231900	5.08255200
0.50528256	5.00442500	-0.07446516
0.50561024	5.00442500	-0.07446516
0.50593792	5.09231900	0.01312296
0.50626560	5.00442500	-0.07446516
0.50659328	5.09231900	0.01312296
0.50692096	0.00091556	0.01312296
0.50724864	0.00091556	0.10040590
0.50757632	0.00091556	0.01312296
0.50790400	0.00091556	-0.07446516
0.50823168	0.00091556	0.01312296
0.50855936	0.00091556	-0.07446516
0.50888704	0.00091556	5.08255200
0.50921472	0.00091556	5.08255200
0.50954240	0.00091556	5.08255200
0.50987008	0.00091556	5.08255200
0.51019776	0.00091556	5.08255200
0.51052544	5.09231900	5.08255200
0.51085312	5.09231900	5.08255200
0.51118080	5.09231900	5.08255200
0.51150848	5.09231900	5.08255200
0.51183616	5.09231900	5.08255200
0.51216384	5.09231900	5.08255200
0.51249152	5.09231900	0.01312296
0.51281920	5.00442500	0.01312296
0.51314688	5.09231900	-0.07446516
0.51347456	5.09231900	0.01312296
0.51380224	5.09231900	0.01312296
0.51412992	0.00091556	0.01312296
0.51445760	0.00091556	0.01312296
0.51478528	0.00091556	0.01312296
0.51511296	0.00091556	0.01312296
0.51544064	0.00091556	0.01312296
0.51576832	0.00091556	0.01312296
0.51609600	0.00091556	0.01312296
0.51642368	0.00091556	5.08255200
0.51675136	0.00091556	5.08255200
0.51707904	0.00091556	5.08255200
0.51740672	0.00091556	5.08255200
0.51773440	0.00091556	4.99527000
0.51806208	0.00091556	5.08255200
0.51838976	5.00442500	5.08255200
0.51871744	5.00442500	5.08255200
0.51904512	5.00442500	5.08255200
0.51937280	5.09231900	5.08255200
0.51970048	5.09231900	5.08255200
0.52002816	5.09231900	5.08255200
0.52035584	5.09231900	0.01312296
0.52068352	5.00442500	0.01312296
0.52101120	5.09231900	0.01312296
0.52133888	5.09231900	0.01312296
0.52166656	5.09231900	0.01312296
0.52199424	5.09231900	0.01312296
0.52232192	0.00091556	0.10040590
0.52264960	0.00091556	0.01312296
0.52297728	0.00091556	-0.07446516
0.52330496	0.00091556	0.01312296
0.52363264	0.00091556	0.01312296
0.52396032	0.00091556	-0.07446516
0.52428800	0.00091556	5.86932000
0.52461568	0.00091556	5.08255200
0.52494336	0.00091556	5.08255200
0.52527104	0.00091556	5.08255200
0.52559872	0.00091556	5.08255200
0.52592640	0.00091556	4.99527000
0.52625408	0.00091556	5.08255200
0.52658176	5.00442500	5.08255200
0.52690944	5.09231900	5.08255200
0.52723712	5.09231900	5.08255200
0.52756480	5.09231900	5.08255200
0.52789248	5.09231900	5.08255200
0.52822016	5.09231900	5.08255200
0.52854784	5.09231900	5.08255200
0.52887552	5.09231900	-0.07446516
0.52920320	5.09231900	-0.07446516
0.52953088	5.09231900	-0.07446516
0.52985856	5.09231900	0.01312296
0.53018624	5.09231900	0.01312296
0.53051392	5.09231900	0.01312296
0.53084160	0.00091556	0.01312296
0.53116928	0.00091556	0.01312296
0.53149696	0.00091556	0.01312296
0.53182464	0.00091556	-0.07446516
0.53215232	0.08850367	0.10040590
0.53248000	0.00091556	-0.07446516
0.53280768	0.00091556	-0.07446516
0.53313536	0.00091556	0.10040590
0.53346304	0.00091556	5.08255200
0.53379072	0.00091556	5.08255200
0.53411840	0.00091556	5.08255200
0.53444608	0.00091556	5.08255200
0.53477376	0.08850367	5.08255200
0.53510144	0.00091556	5.08255200
0.53542912	0.00091556	5.08255200
0.53575680	0.00091556	5.08255200
0.53608448	5.09231900	5.08255200
0.53641216	5.09231900	5.08255200
0.53673984	5.00442500	5.08255200
0.53706752	5.09231900	5.08255200
0.53739520	5.09231900	5.08255200
0.53772288	5.00442500	5.08255200
0.53805056	5.09231900	5.08255200
0.53837824	5.09231900	5.08255200
0.53870592	5.00442500	5.08255200
0.53903360	5.09231900	0.01312296
0.53936128	5.09231900	0.01312296
0.53968896	5.09231900	0.01312296
0.54001664	5.00442500	-0.07446516
0.54034432	5.09231900	0.01312296
0.54067200	5.00442500	0.01312296
0.54099968	5.09231900	-0.07446516
0.54132736	0.00091556	0.01312296
0.54165504	0.00091556	0.01312296
0.54198272	0.00091556	0.01312296
0.54231040	0.00091556	0.01312296
0.54263808	0.00091556	0.01312296
0.54296576	0.00091556	0.01312296
0.54329344	0.00091556	0.10040590
0.54362112	0.08850367	-0.07446516
0.54394880	0.00091556	0.01312296
0.54427648	0.00091556	0.01312296
0.54460416	0.00091556	0.01312296
0.54493184	0.00091556	5.08255200
0.54525952	0.00091556	5.08255200
0.54558720	0.00091556	5.08255200
0.54591488	0.00091556	5.08255200
0.54624256	0.00091556	4.99527000
0.54657024	0.00091556	5.08255200
0.54689792	0.00091556	5.08255200
0.54722560	0.00091556	4.99527000
0.54755328	0.00091556	5.08255200
0.54788096	0.00091556	5.08255200
0.54820864	0.00091556	5.08255200
0.54853632	0.00091556	5.08255200
0.54886400	0.00091556	5.08255200
0.54919168	0.00091556	5.08255200
0.54951936	5.00442500	5.08255200
0.54984704	5.09231900	5.08255200
0.55017472	5.09231900	5.08255200
0.55050240	5.00442500	5.08255200
0.55083008	5.09231900	5.08255200
0.55115776	5.09231900	5.08255200
0.55148544	5.09231900	5.08255200
0.55181312	5.09231900	5.08255200
0.55214080	5.09231900	5.08255200
0.55246848	5.00442500	5.08255200
0.55279616	5.00442500	5.08255200
0.55312384	5.09231900	5.08255200
0.55345152	5.09231900	5.08255200
0.55377920	5.09231900	5.08255200
0.55410688	5.09231900	0.01312296
0.55443456	5.09231900	-0.07446516
0.55476224	5.00442500	-0.07446516
0.55508992	5.09231900	0.01312296
0.55541760	5.09231900	-0.07446516
0.55574528	5.00442500	0.01312296
0.55607296	5.09231900	0.01312296
0.55640064	5.00442500	-0.07446516
0.55672832	5.09231900	0.01312296
0.55705600	5.00442500	0.01312296
0.55738368	0.00091556	0.01312296
0.55771136	0.00091556	0.10040590
0.55803904	0.00091556	-0.07446516
0.55836672	0.00091556	0.01312296
0.55869440	0.00091556	0.01312296
0.55902208	0.00091556	0.01312296
0.55934976	0.00091556	0.01312296
0.55967744	0.08850367	0.01312296
0.56000512	0.00091556	-0.07446516
0.56033280	0.00091556	0.01312296
0.56066048	0.00091556	0.01312296
0.56098816	0.00091556	0.01312296
0.56131584	0.00091556	0.01312296
0.56164352	0.00091556	-0.07446516
0.56197120	0.00091556	0.01312296
0.56229888	0.00091556	-0.07446516
0.56262656	0.00091556	0.10040590
0.56295424	0.00091556	0.01312296
0.56328192	0.00091556	0.01312296
0.56360960	0.00091556	0.10040590
0.56393728	0.00091556	0.01312296
0.56426496	0.00091556	0.01312296
0.56459264	0.00091556	0.01312296
0.56492032	0.00091556	-0.07446516
0.56524800	0.00091556	0.01312296
0.56557568	0.00091556	0.01312296
0.56590336	0.00091556	-0.07446516
0.56623104	0.00091556	0.01312296
0.56655872	0.00091556	0.01312296
0.56688640	0.00091556	0.01312296
0.56721408	0.00091556	0.01312296
0.56754176	0.00091556	-0.07446516
0.56786944	0.00091556	0.01312296
0.56819712	-0.08697775	0.01312296
0.56852480	-0.08697775	-0.07446516
0.56885248	0.00091556	0.01312296
0.56918016	0.00091556	0.01312296
0.56950784	0.00091556	0.01312296
0.56983552	5.35569300	0.01312296
0.57016320	5.09231900	0.01312296
0.57049088	5.09231900	0.01312296
0.57081856	5.00442500	0.01312296
0.57114624	5.00442500	0.01312296
0.57147392	5.09231900	0.01312296
0.57180160	5.09231900	0.01312296
0.57212928	5.09231900	-0.07446516
0.57245696	5.09231900	-0.07446516
0.57278464	5.09231900	0.01312296
0.57311232	5.09231900	0.01312296
0.57344000	5.00442500	-0.07446516
0.57376768	5.09231900	0.10040590
0.57409536	5.09231900	0.01312296
0.57442304	5.00442500	0.01312296
0.57475072	5.09231900	-0.07446516
0.57507840	5.09231900	0.01312296
0.57540608	5.00442500	0.01312296
0.57573376	5.09231900	-0.07446516
0.57606144	5.09231900	0.01312296
0.57638912	5.09231900	0.01312296
0.57671680	5.09231900	0.01312296
0.57704448	5.00442500	0.01312296
0.57737216	5.00442500	-0.07446516
0.57769984	5.09231900	0.01312296
0.57802752	5.09231900	0.10040590
0.57835520	5.00442500	-0.07446516
0.57868288	5.00442500	0.01312296
0.57901056	5.00442500	0.01312296
0.57933824	5.00442500	-0.16174810
0.57966592	5.00442500	-0.07446516
0.57999360	5.00442500	0.01312296
0.58032128	5.00442500	0.01312296
0.58064896	5.00442500	0.01312296
0.58097664	5.00442500	-0.07446516
0.58130432	5.09231900	-0.07446516
0.58163200	5.00442500	-0.07446516
0.58195968	5.09231900	0.01312296
0.58228736	5.00442500	-0.07446516
0.58261504	5.09231900	0.01312296
0.58294272	5.00442500	0.01312296
0.58327040	5.09231900	-0.07446516
0.58359808	5.09231900	0.01312296
0.58392576	5.00442500	-0.07446516
0.58425344	5.09231900	0.01312296
0.58458112	5.00442500	0.01312296
0.58490880	5.00442500	0.01312296
0.58523648	5.00442500	0.01312296
0.58556416	5.09231900	0.01312296
0.58589184	5.00442500	0.01312296
0.58621952	5.09231900	0.01312296
0.58654720	5.00442500	0.01312296
0.58687488	5.00442500	-0.07446516
0.58720256	5.09231900	0.01312296
0.58753024	5.00442500	0.01312296
0.58785792	5.00442500	0.01312296
0.58818560	5.09231900	0.01312296
0.58851328	5.09231900	0.01312296
0.58884096	5.09231900	0.01312296
0.58916864	5.09231900	-0.07446516
0.58949632	5.09231900	0.01312296
0.58982400	5.09231900	-0.07446516
0.59015168	5.00442500	0.01312296
0.59047936	5.09231900	-0.07446516
0.59080704	5.09231900	0.01312296
0.59113472	5.00442500	0.01312296
0.59146240	5.09231900	0.01312296
0.59179008	5.00442500	0.01312296
0.59211776	5.09231900	0.01312296
0.59244544	5.00442500	0.01312296
0.59277312	5.09231900	0.10040590
0.59310080	5.00442500	0.01312296
0.59342848	5.09231900	0.01312296
0.59375616	5.09231900	0.01312296
0.59408384	5.09231900	-0.07446516
0.59441152	5.09231900	0.01312296
0.59473920	5.09231900	0.01312296
0.59506688	5.09231900	0.01312296
0.59539456	5.09231900	0.01312296
0.59572224	5.09231900	0.01312296
0.59604992	5.09231900	0.01312296
0.59637760	5.00442500	0.01312296
0.59670528	5.09231900	0.01312296
0.59703296	5.09231900	0.01312296
0.59736064	5.00442500	0.01312296
0.59768832	5.09231900	-0.07446516
0.59801600	5.09231900	-0.07446516
0.59834368	5.09231900	0.01312296
0.59867136	5.09231900	-0.07446516
0.59899904	5.09231900	0.01312296
0.59932672	5.00442500	0.01312296
0.59965440	5.00442500	0.01312296
0.59998208	5.00442500	0.01312296
0.60030976	5.09231900	-0.07446516
0.60063744	5.00442500	0.01312296
0.60096512	5.00442500	0.01312296
0.60129280	5.00442500	0.01312296
0.60162048	5.09231900	0.01312296
0.60194816	5.18021200	-0.07446516
0.60227584	5.09231900	0.01312296
0.60260352	5.09231900	0.01312296
0.60293120	5.09231900	0.01312296
0.60325888	5.09231900	0.01312296
0.60358656	5.09231900	5.34470700
0.60391424	5.09231900	5.08255200
0.60424192	5.00442500	5.08255200
0.60456960	5.00442500	5.08255200
0.60489728	5.09231900	5.08255200
0.60522496	5.09231900	5.08255200
0.60555264	5.00442500	5.08255200
0.60588032	5.00442500	5.08255200
0.60620800	5.09231900	5.08255200
0.60653568	5.09231900	5.08255200
0.60686336	5.00442500	4.99527000
0.60719104	5.09231900	5.08255200
0.60751872	5.09231900	5.08255200
0.60784640	5.09231900	5.08255200
0.60817408	5.09231900	5.08255200
0.60850176	5.00442500	5.08255200
0.60882944	0.00091556	5.08255200
0.60915712	0.00091556	5.08255200
0.60948480	0.00091556	5.08255200
0.60981248	0.00091556	5.08255200
0.61014016	0.00091556	5.08255200
0.61046784	0.00091556	5.08255200
0.61079552	0.00091556	5.08255200
0.61112320	0.00091556	5.08255200
0.61145088	0.00091556	0.01312296
0.61177856	0.00091556	-0.07446516
0.61210624	0.00091556	0.01312296
0.61243392	0.00091556	0.10040590
0.61276160	0.00091556	0.01312296
0.61308928	0.00091556	0.01312296
0.61341696	0.00091556	0.01312296
0.61374464	5.00442500	-0.07446516
0.61407232	5.00442500	0.01312296
0.61440000	5.00442500	0.01312296
0.61472768	5.09231900	0.01312296
0.61505536	5.00442500	0.01312296
0.61538304	5.09231900	0.10040590
0.61571072	5.09231900	5.08255200
0.61603840	5.00442500	5.08255200
0.61636608	5.09231900	5.08255200
0.61669376	5.09231900	5.08255200
0.61702144	5.09231900	5.08255200
0.61734912	5.09231900	5.08255200
0.61767680	5.09231900	5.08255200
0.61800448	0.00091556	5.08255200
0.61833216	0.00091556	5.08255200
0.61865984	0.00091556	5.08255200
0.61898752	0.00091556	5.08255200
0.61931520	0.00091556	5.08255200
0.61964288	0.00091556	5.08255200
0.61997056	0.08850367	0.18799400
0.62029824	0.00091556	0.01312296
0.62062592	0.00091556	0.01312296
0.62095360	0.00091556	0.10040590
0.62128128	0.00091556	0.01312296
0.62160896	0.00091556	0.01312296
0.62193664	5.09231900	0.01312296
0.62226432	5.00442500	0.01312296
0.62259200	5.09231900	0.01312296
0.62291968	5.09231900	0.01312296
0.62324736	5.09231900	-0.07446516
0.62357504	5.00442500	0.01312296
0.62390272	5.09231900	5.08255200
0.62423040	5.09231900	5.08255200
0.62455808	5.09231900	5.08255200
0.62488576	5.00442500	5.08255200
0.62521344	5.09231900	5.08255200
0.62554112	5.09231900	5.08255200
0.62586880	5.00442500	5.08255200
0.62619648	0.00091556	5.08255200
0.62652416	0.00091556	5.08255200
0.62685184	0.00091556	5.08255200
0.62717952	-0.08697775	5.08255200
0.62750720	0.00091556	5.08255200
0.62783488	0.00091556	5.08255200
0.62816256	0.00091556	0.01312296
0.62849024	0.00091556	0.01312296
0.62881792	0.00091556	0.01312296
0.62914560	0.00091556	0.10040590
0.62947328	0.00091556	0.01312296
0.62980096	0.00091556	-0.07446516
0.63012864	5.00442500	-0.07446516
0.63045632	5.00442500	0.01312296
0.63078400	5.09231900	-0.07446516
0.63111168	5.00442500	0.01312296
0.63143936	5.09231900	0.01312296
0.63176704	5.09231900	-0.07446516
0.63209472	5.09231900	4.99527000
0.63242240	5.09231900	5.08255200
0.63275008	5.09231900	5.08255200
0.63307776	5.09231900	5.08255200
0.63340544	5.00442500	5.08255200
0.63373312	5.09231900	5.08255200
0.63406080	0.00091556	5.08255200
0.63438848	0.00091556	5.08255200
0.63471616	0.00091556	5.08255200
0.63504384	0.00091556	5.08255200
0.63537152	0.00091556	5.08255200
0.63569920	0.00091556	0.01312296
0.63602688	0.00091556	0.01312296
0.63635456	0.00091556	0.01312296
0.63668224	0.00091556	0.01312296
0.63700992	0.00091556	0.01312296
0.63733760	0.00091556	0.01312296
0.63766528	5.09231900	-0.07446516
0.63799296	5.09231900	0.01312296
0.63832064	5.09231900	0.01312296
0.63864832	5.00442500	-0.07446516
0.63897600	5.09231900	0.10040590
0.63930368	5.00442500	5.08255200
0.63963136	5.00442500	5.08255200
0.63995904	5.09231900	5.08255200
0.64028672	5.09231900	4.99527000
0.64061440	5.00442500	5.08255200
0.64094208	0.00091556	5.08255200
0.64126976	0.00091556	5.08255200
0.64159744	0.00091556	5.08255200
0.64192512	0.00091556	5.08255200
0.64225280	0.00091556	5.08255200
0.64258048	0.00091556	-0.07446516
0.64290816	0.00091556	0.01312296
0.64323584	0.00091556	0.01312296
0.64356352	0.00091556	0.01312296
0.64389120	0.00091556	-0.07446516
0.64421888	5.09231900	-0.07446516
0.64454656	5.09231900	-0.07446516
0.64487424	5.09231900	0.01312296
0.64520192	5.00442500	0.01312296
0.64552960	5.09231900	5.17014100
0.64585728	5.00442500	5.08255200
0.64618496	5.00442500	5.08255200
0.64651264	5.09231900	5.08255200
0.64684032	5.00442500	5.08255200
0.64716800	0.00091556	5.08255200
0.64749568	0.00091556	5.08255200
0.64782336	0.00091556	5.08255200
0.64815104	0.00091556	5.08255200
0.64847872	0.00091556	5.08255200
0.64880640	0.00091556	0.10040590
0.64913408	0.00091556	0.01312296
0.64946176	0.00091556	-0.07446516
0.64978944	0.00091556	0.01312296
0.65011712	0.00091556	-0.07446516
0.65044480	5.09231900	0.01312296
0.65077248	5.09231900	0.01312296
0.65110016	5.00442500	-0.07446516
0.65142784	5.00442500	0.01312296
0.65175552	5.09231900	5.08255200
0.65208320	5.09231900	5.08255200
0.65241088	5.00442500	5.08255200
0.65273856	5.00442500	5.08255200
0.65306624	5.09231900	5.08255200
0.65339392	0.00091556	5.08255200
0.65372160	0.00091556	5.08255200
0.65404928	0.00091556	5.08255200
0.65437696	0.00091556	5.08255200
0.65470464	0.00091556	0.01312296
0.65503232	-0.08697775	-0.07446516
0.65536000	0.00091556	0.01312296
0.65568768	0.00091556	0.01312296
0.65601536	0.00091556	0.01312296
0.65634304	5.09231900	0.01312296
0.65667072	5.09231900	0.01312296
0.65699840	5.09231900	0.01312296
0.65732608	5.09231900	0.01312296
0.65765376	5.09231900	5.86932000
0.65798144	5.09231900	5.08255200
0.65830912	5.09231900	5.08255200
0.65863680	5.00442500	5.08255200
0.65896448	5.09231900	5.08255200
0.65929216	0.00091556	5.08255200
0.65961984	0.00091556	5.08255200
0.65994752	0.00091556	5.08255200
0.66027520	0.00091556	5.08255200
0.66060288	0.00091556	0.10040590
0.66093056	-0.08697775	0.01312296
0.66125824	0.00091556	-0.07446516
0.66158592	-0.08697775	0.01312296
0.66191360	0.00091556	0.01312296
0.66224128	5.09231900	0.01312296
0.66256896	5.09231900	-0.07446516
0.66289664	5.09231900	0.01312296
0.66322432	5.09231900	-0.07446516
0.66355200	5.09231900	5.08255200
0.66387968	5.09231900	5.08255200
0.66420736	5.00442500	5.08255200
0.66453504	5.09231900	5.08255200
0.66486272	5.09231900	5.08255200
0.66519040	0.00091556	5.08255200
0.66551808	0.00091556	5.08255200
0.66584576	0.00091556	5.08255200
0.66617344	0.00091556	5.08255200
0.66650112	0.00091556	0.01312296
0.66682880	0.00091556	-0.07446516
0.66715648	0.00091556	0.01312296
0.66748416	0.00091556	0.01312296
0.66781184	5.09231900	0.01312296
0.66813952	5.09231900	0.01312296
0.66846720	5.09231900	0.01312296
0.66879488	5.09231900	0.01312296
0.66912256	5.00442500	5.08255200
0.66945024	5.00442500	5.08255200
0.66977792	5.09231900	5.08255200
0.67010560	5.00442500	5.08255200
0.67043328	5.09231900	5.08255200
0.67076096	0.00091556	5.08255200
0.67108864	0.00091556	5.08255200
0.67141632	0.00091556	5.08255200
0.67174400	0.00091556	0.01312296
0.67207168	0.00091556	0.01312296
0.67239936	0.00091556	-0.07446516
0.67272704	0.08850367	0.01312296
0.67305472	0.00091556	-0.07446516
0.67338240	5.00442500	0.01312296
0.67371008	5.09231900	-0.07446516
0.67403776	5.09231900	0.01312296
0.67436544	5.00442500	0.01312296
0.67469312	5.09231900	5.08255200
0.67502080	5.09231900	5.08255200
0.67534848	5.09231900	5.08255200
0.67567616	5.09231900	5.08255200
0.67600384	0.00091556	5.08255200
0.67633152	0.00091556	5.08255200
0.67665920	0.00091556	5.08255200
0.67698688	0.00091556	5.08255200
0.67731456	0.00091556	0.01312296
0.67764224	0.00091556	0.01312296
0.67796992	0.00091556	-0.07446516
0.67829760	0.00091556	0.10040590
0.67862528	5.09231900	0.01312296
0.67895296	5.00442500	0.01312296
0.67928064	5.00442500	-0.07446516
0.67960832	5.00442500	-0.07446516
0.67993600	5.09231900	5.08255200
0.68026368	5.00442500	5.08255200
0.68059136	5.00442500	5.08255200
0.68091904	5.00442500	5.08255200
0.68124672	0.00091556	5.08255200
0.68157440	0.00091556	5.08255200
0.68190208	0.00091556	5.08255200
0.68222976	0.00091556	5.08255200
0.68255744	0.08850367	0.10040590
0.68288512	0.00091556	0.01312296
0.68321280	0.00091556	0.01312296
0.68354048	0.00091556	0.01312296
0.68386816	5.00442500	0.01312296
0.68419584	5.09231900	0.01312296
0.68452352	5.00442500	-0.07446516
0.68485120	5.09231900	6.83095800
0.68517888	5.00442500	5.08255200
0.68550656	5.09231900	5.08255200
0.68583424	5.09231900	5.08255200
0.68616192	5.09231900	5.08255200
0.68648960	0.00091556	5.08255200
0.68681728	0.00091556	5.08255200
0.68714496	0.00091556	5.08255200
0.68747264	0.00091556	0.01312296
0.68780032	0.00091556	0.01312296
0.68812800	0.00091556	-0.07446516
0.68845568	0.00091556	-0.07446516
0.68878336	5.00442500	-0.07446516
0.68911104	5.09231900	0.01312296
0.68943872	5.00442500	0.01312296
0.68976640	5.09231900	-0.07446516
0.69009408	5.00442500	5.08255200
0.69042176	5.00442500	5.08255200
0.69074944	5.00442500	5.08255200
0.69107712	5.09231900	5.08255200
0.69140480	0.00091556	5.08255200
0.69173248	0.00091556	5.08255200
0.69206016	0.00091556	5.08255200
0.69238784	0.00091556	-0.07446516
0.69271552	0.00091556	0.01312296
0.69304320	0.00091556	0.01312296
0.69337088	0.00091556	0.01312296
0.69369856	5.09231900	0.01312296
0.69402624	5.09231900	0.01312296
0.69435392	5.09231900	0.01312296
0.69468160	5.35569300	6.83095800
0.69500928	5.00442500	5.08255200
0.69533696	5.00442500	5.08255200
0.69566464	5.09231900	5.08255200
0.69599232	0.00091556	5.08255200
0.69632000	0.00091556	5.08255200
0.69664768	0.00091556	5.08255200
0.69697536	0.00091556	5.08255200
0.69730304	0.00091556	-0.07446516
0.69763072	0.00091556	0.01312296
0.69795840	0.00091556	0.01312296
0.69828608	5.18021200	-0.07446516
0.69861376	5.09231900	0.01312296
0.69894144	5.09231900	-0.07446516
0.69926912	5.09231900	-0.07446516
0.69959680	5.00442500	5.08255200
0.69992448	5.00442500	5.08255200
0.70025216	5.09231900	5.08255200
0.70057984	5.09231900	5.08255200
0.70090752	0.00091556	5.08255200
0.70123520	0.00091556	5.08255200
0.70156288	0.00091556	5.08255200
0.70189056	0.00091556	0.01312296
0.70221824	0.00091556	-0.07446516
0.70254592	0.08850367	0.01312296
0.70287360	5.61906800	0.01312296
0.70320128	5.09231900	0.01312296
0.70352896	5.00442500	-0.07446516
0.70385664	5.09231900	0.01312296
0.70418432	5.00442500	5.08255200
0.70451200	5.00442500	5.08255200
0.70483968	5.00442500	5.08255200
0.70516736	0.00091556	5.08255200
0.70549504	0.00091556	5.08255200
0.70582272	-0.08697775	5.08255200
0.70615040	0.00091556	5.08255200
0.70647808	0.00091556	0.01312296
0.70680576	0.00091556	-0.07446516
0.70713344	0.00091556	-0.07446516
0.70746112	5.09231900	0.01312296
0.70778880	5.09231900	0.10040590
0.70811648	5.00442500	-0.07446516
0.70844416	5.00442500	5.51957800
0.70877184	5.09231900	5.08255200
0.70909952	5.09231900	5.08255200
0.70942720	5.00442500	5.08255200
0.70975488	0.00091556	5.08255200
0.71008256	-0.08697775	5.08255200
0.71041024	0.00091556	5.08255200
0.71073792	0.00091556	-0.07446516
0.71106560	0.00091556	0.01312296
0.71139328	0.00091556	0.01312296
0.71172096	5.00442500	0.01312296
0.71204864	5.00442500	0.01312296
0.71237632	5.00442500	0.01312296
0.71270400	5.18021200	6.74337000
0.71303168	5.00442500	5.08255200
0.71335936	5.09231900	4.99527000
0.71368704	5.00442500	5.08255200
0.71401472	0.00091556	5.08255200
0.71434240	0.00091556	5.08255200
0.71467008	0.00091556	5.08255200
0.71499776	0.00091556	-0.07446516
0.71532544	0.00091556	0.01312296
0.71565312	0.00091556	0.01312296
0.71598080	5.00442500	0.01312296
0.71630848	5.09231900	-0.07446516
0.71663616	5.00442500	-0.07446516
0.71696384	5.09231900	6.13147400
0.71729152	5.00442500	5.08255200
0.71761920	5.09231900	5.08255200
0.71794688	5.09231900	5.08255200
0.71827456	0.00091556	5.08255200
0.71860224	0.00091556	5.08255200
0.71892992	0.00091556	5.08255200
0.71925760	0.00091556	0.10040590
0.71958528	0.00091556	0.01312296
0.71991296	0.00091556	0.01312296
0.72024064	5.09231900	0.01312296
0.72056832	5.00442500	0.01312296
0.72089600	5.00442500	0.01312296
0.72122368	5.00442500	5.08255200
0.72155136	5.09231900	5.08255200
0.72187904	5.09231900	5.08255200
0.72220672	-0.08697775	5.08255200
0.72253440	0.00091556	5.08255200
0.72286208	0.00091556	5.08255200
0.72318976	0.00091556	-0.07446516
0.72351744	0.00091556	0.01312296
0.72384512	-0.08697775	-0.07446516
0.72417280	0.00091556	-0.07446516
0.72450048	5.00442500	0.01312296
0.72482816	5.09231900	0.01312296
0.72515584	5.00442500	0.01312296
0.72548352	5.09231900	5.08255200
0.72581120	5.09231900	5.08255200
0.72613888	5.00442500	5.08255200
0.72646656	0.00091556	5.08255200
0.72679424	0.00091556	5.08255200
0.72712192	0.00091556	5.08255200
0.72744960	0.00091556	0.01312296
0.72777728	0.00091556	0.01312296
0.72810496	0.00091556	0.01312296
0.72843264	5.09231900	-0.07446516
0.72876032	5.00442500	0.01312296
0.72908800	5.09231900	0.01312296
0.72941568	5.09231900	5.08255200
0.72974336	5.09231900	5.08255200
0.73007104	5.09231900	5.08255200
0.73039872	0.00091556	5.08255200
0.73072640	0.00091556	5.08255200
0.73105408	0.00091556	5.08255200
0.73138176	0.00091556	0.10040590
0.73170944	0.00091556	-0.07446516
0.73203712	0.00091556	0.01312296
0.73236480	0.08850367	0.01312296
0.73269248	5.09231900	0.18799400
0.73302016	5.00442500	0.01312296
0.73334784	5.09231900	0.01312296
0.73367552	5.00442500	5.08255200
0.73400320	5.09231900	5.08255200
0.73433088	5.09231900	5.08255200
0.73465856	0.00091556	5.08255200
0.73498624	0.00091556	5.08255200
0.73531392	0.00091556	5.08255200
0.73564160	0.00091556	0.01312296
0.73596928	0.00091556	0.01312296
0.73629696	0.00091556	0.01312296
0.73662464	5.00442500	0.01312296
0.73695232	5.09231900	-0.07446516
0.73728000	5.00442500	0.18799400
0.73760768	5.00442500	5.08255200
0.73793536	5.09231900	5.08255200
0.73826304	5.00442500	5.08255200
0.73859072	0.00091556	5.08255200
0.73891840	0.00091556	5.08255200
0.73924608	0.00091556	5.08255200
0.73957376	0.00091556	0.01312296
0.73990144	-0.08697775	0.01312296
0.74022912	0.00091556	0.01312296
0.74055680	0.00091556	0.01312296
0.74088448	5.00442500	-0.07446516
0.74121216	5.00442500	-0.07446516
0.74153984	5.00442500	-0.07446516
0.74186752	5.00442500	5.08255200
0.74219520	5.00442500	5.08255200
0.74252288	5.09231900	5.08255200
0.74285056	-0.08697775	5.08255200
0.74317824	0.00091556	5.08255200
0.74350592	0.00091556	5.08255200
0.74383360	0.00091556	0.01312296
0.74416128	0.00091556	-0.07446516
0.74448896	0.00091556	0.01312296
0.74481664	5.70665600	-0.07446516
0.74514432	5.00442500	0.01312296
0.74547200	5.09231900	0.01312296
0.74579968	5.00442500	0.01312296
0.74612736	5.09231900	5.08255200
0.74645504	5.09231900	5.08255200
0.74678272	5.00442500	5.08255200
0.74711040	0.00091556	5.08255200
0.74743808	0.00091556	5.08255200
0.74776576	0.00091556	5.08255200
0.74809344	0.00091556	0.01312296
0.74842112	0.00091556	-0.07446516
0.74874880	0.00091556	0.01312296
0.74907648	5.44358600	0.01312296
0.74940416	5.00442500	0.01312296
0.74973184	5.09231900	-0.07446516
0.75005952	5.00442500	0.01312296
0.75038720	5.00442500	5.08255200
0.75071488	5.00442500	5.08255200
0.75104256	5.00442500	5.08255200
0.75137024	0.00091556	5.08255200
0.75169792	0.08850367	5.08255200
0.75202560	0.00091556	5.08255200
0.75235328	0.00091556	0.01312296
0.75268096	0.00091556	0.01312296
0.75300864	0.00091556	-0.07446516
0.75333632	0.00091556	0.01312296
